time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-18 00:00:00+00:00,1,1,18,7
2026-08-19 00:00:00+00:00,2,2,11,7
2026-08-20 00:00:00+00:00,7,4,32,8
2026-08-21 00:00:00+00:00,19,6,6,3
2026-08-22 00:00:00+00:00,2,2,4,4
2026-08-23 00:00:00+00:00,1,1,17,7
2026-08-24 00:00:00+00:00,1,1,19,8
2026-08-25 00:00:00+00:00,6,3,50,13
2026-08-26 00:00:00+00:00,6,3,31,5
2026-08-27 00:00:00+00:00,1,1,10,8
2026-08-28 00:00:00+00:00,22,7,13,11
2026-08-29 00:00:00+00:00,7,7,43,11
2026-08-30 00:00:00+00:00,11,5,10,4
2026-08-31 00:00:00+00:00,10,9,49,8
