referrer,views_total,views_unique
Google,141,45
youtube.com,11,5
yandex.ru,9,6
Bing,8,3
qwant.com,6,3
DuckDuckGo,4,2
github.com,2,2
search.brave.com,2,2
yandex.by,2,2
alice.yandex.ru,1,1
