referrer,views_total,views_unique
Google,74,33
DuckDuckGo,16,5
Bing,15,7
github.com,13,5
yandex.ru,10,3
Yahoo,7,3
youtube.com,7,2
search.brave.com,6,5
statics.teams.cdn.office.net,1,1
ya.ru,1,1
