referrer,views_total,views_unique
Google,243,61
github.com,45,7
yandex.ru,44,12
Bing,16,10
search.brave.com,7,1
DuckDuckGo,6,4
youtube.com,4,1
yandex.by,3,1
github-com.translate.goog,2,1
Baidu,1,1
