referrer,views_total,views_unique
Google,220,55
Bing,60,10
yandex.ru,37,14
github.com,27,8
DuckDuckGo,27,2
search.brave.com,6,2
es.search.yahoo.com,5,1
yandex.by,3,1
cn.bing.com,2,2
ya.ru,1,1
