time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-08 00:00:00+00:00,10.0,4.0,49,13
2025-11-09 00:00:00+00:00,2.0,2.0,40,12
2025-11-10 00:00:00+00:00,12.0,6.0,36,11
2025-11-11 00:00:00+00:00,3.0,2.0,12,7
2025-11-12 00:00:00+00:00,4.0,3.0,40,13
2025-11-13 00:00:00+00:00,4.0,4.0,45,15
2025-11-14 00:00:00+00:00,9.0,4.0,17,10
2025-11-15 00:00:00+00:00,6.0,5.0,22,8
2025-11-16 00:00:00+00:00,4.0,4.0,42,16
2025-11-17 00:00:00+00:00,2.0,2.0,39,10
2025-11-18 00:00:00+00:00,4.0,4.0,42,15
2025-11-19 00:00:00+00:00,5.0,5.0,35,13
2025-11-20 00:00:00+00:00,3.0,3.0,37,13
2025-11-21 00:00:00+00:00,,,57,12
