referrer,views_total,views_unique
Google,189,48
yandex.ru,66,14
youtube.com,33,10
github.com,27,6
Bing,24,4
Yahoo,5,1
pejaver.com,4,1
yandex.by,4,1
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,2
