referrer,views_total,views_unique
Google,258,56
github.com,41,6
yandex.ru,37,12
Bing,18,12
DuckDuckGo,11,6
search.brave.com,7,1
Yahoo,6,1
yandex.by,4,1
youtube.com,4,1
github-com.translate.goog,2,1
