time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-27 00:00:00+00:00,15,6,3,1
2026-07-28 00:00:00+00:00,1,1,35,8
2026-07-29 00:00:00+00:00,7,2,27,4
2026-07-30 00:00:00+00:00,16,6,20,5
2026-07-31 00:00:00+00:00,13,6,17,10
2026-08-01 00:00:00+00:00,13,5,2,2
2026-08-02 00:00:00+00:00,2,2,4,4
2026-08-03 00:00:00+00:00,1,1,3,2
2026-08-04 00:00:00+00:00,3,3,10,5
2026-08-05 00:00:00+00:00,7,2,26,6
2026-08-06 00:00:00+00:00,0,0,32,9
2026-08-07 00:00:00+00:00,7,5,11,6
2026-08-08 00:00:00+00:00,10,5,6,4
2026-08-09 00:00:00+00:00,7,3,25,3
