referrer,views_total,views_unique
Google,186,53
DuckDuckGo,8,4
yandex.ru,6,4
claude.ai,6,1
pejaver.com,3,1
ya.ru,2,2
search.brave.com,2,1
epartners.co.nz,1,1
chatgpt.com,1,1
qwant.com,1,1
