referrer,views_total,views_unique
Google,135,45
Bing,46,12
github.com,27,4
yandex.ru,22,7
DuckDuckGo,18,4
ya.ru,3,1
youtube.com,2,2
claude.ai,1,1
ecosia.org,1,1
