referrer,views_total,views_unique
Google,142,44
yandex.ru,24,6
Bing,14,6
youtube.com,9,2
DuckDuckGo,7,4
github.com,6,3
qwant.com,1,1
ya.ru,1,1
yandex.by,1,1
