time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-19 00:00:00+00:00,13,6,35,12
2026-02-20 00:00:00+00:00,7,4,42,13
2026-02-21 00:00:00+00:00,14,7,39,13
2026-02-22 00:00:00+00:00,26,11,39,16
2026-02-23 00:00:00+00:00,20,9,29,13
2026-02-24 00:00:00+00:00,15,7,47,14
2026-02-25 00:00:00+00:00,15,9,16,8
2026-02-26 00:00:00+00:00,7,3,33,10
2026-02-27 00:00:00+00:00,17,6,9,7
2026-02-28 00:00:00+00:00,9,6,17,10
2026-03-01 00:00:00+00:00,19,8,11,4
2026-03-02 00:00:00+00:00,12,5,13,10
2026-03-03 00:00:00+00:00,17,10,12,6
2026-03-04 00:00:00+00:00,6,3,48,11
