referrer,views_total,views_unique
Google,176,44
yandex.ru,41,7
DuckDuckGo,25,6
Bing,11,3
github.com,8,3
cn.bing.com,5,2
epartners.co.nz,4,1
search.brave.com,3,1
Baidu,1,1
it.search.yahoo.com,1,1
