referrer,views_total,views_unique
Google,364,87
yandex.ru,46,10
DuckDuckGo,44,11
Bing,39,16
github.com,29,9
tw.search.yahoo.com,18,1
cn.bing.com,9,1
Baidu,5,2
ya.ru,4,2
yandex.kz,4,1
