time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-30 00:00:00+00:00,8,4,10,6
2025-12-31 00:00:00+00:00,4,4,49,10
2026-01-01 00:00:00+00:00,14,6,30,15
2026-01-02 00:00:00+00:00,2,2,53,11
2026-01-03 00:00:00+00:00,7,3,21,14
2026-01-04 00:00:00+00:00,8,4,41,7
2026-01-05 00:00:00+00:00,6,6,19,9
2026-01-06 00:00:00+00:00,7,4,61,10
2026-01-07 00:00:00+00:00,9,5,33,11
2026-01-08 00:00:00+00:00,2,2,50,12
2026-01-09 00:00:00+00:00,2,2,37,10
2026-01-10 00:00:00+00:00,9,5,32,11
2026-01-11 00:00:00+00:00,2,2,33,10
2026-01-12 00:00:00+00:00,13,5,68,11
