referrer,views_total,views_unique
Google,116,45
Bing,45,11
github.com,37,5
DuckDuckGo,21,5
yandex.ru,7,4
youtube.com,4,3
qwant.com,3,1
doubao.com,2,1
claude.ai,1,1
ecosia.org,1,1
