referrer,views_total,views_unique
Google,245,84
Bing,57,14
yandex.ru,45,14
DuckDuckGo,12,5
github.com,8,3
qwant.com,7,1
ya.ru,4,2
yandex.by,2,2
cn.bing.com,2,1
ecosia.org,1,1
