time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-04 00:00:00+00:00,3,3,10,6
2026-06-05 00:00:00+00:00,5,2,9,6
2026-06-06 00:00:00+00:00,35,11,12,5
2026-06-07 00:00:00+00:00,1,1,9,5
2026-06-08 00:00:00+00:00,28,11,15,8
2026-06-09 00:00:00+00:00,16,4,14,3
2026-06-10 00:00:00+00:00,14,7,9,4
2026-06-11 00:00:00+00:00,20,8,12,3
2026-06-12 00:00:00+00:00,30,9,27,9
2026-06-13 00:00:00+00:00,31,13,25,5
2026-06-14 00:00:00+00:00,29,8,7,4
2026-06-15 00:00:00+00:00,19,6,3,3
2026-06-16 00:00:00+00:00,24,6,9,3
2026-06-17 00:00:00+00:00,20,6,19,8
