referrer,views_total,views_unique
Google,262,69
Bing,33,6
DuckDuckGo,21,6
github.com,14,5
youtube.com,13,3
yandex.ru,9,8
pejaver.com,5,1
StartPage,1,1
chatgpt.com,1,1
perplexity.ai,1,1
