referrer,views_total,views_unique
Google,284,73
yandex.ru,86,20
Bing,66,10
DuckDuckGo,28,7
github.com,20,7
fr.search.yahoo.com,17,1
chatgpt.com,10,1
ya.ru,3,1
mx.search.yahoo.com,1,1
es.search.yahoo.com,1,1
