referrer,views_total,views_unique
Google,76,28
github.com,31,4
youtube.com,26,6
yandex.ru,20,6
Bing,12,3
Yahoo,4,3
DuckDuckGo,3,3
epartners.co.nz,1,1
search.brave.com,1,1
