referrer,views_total,views_unique
Google,291,75
yandex.ru,83,19
Bing,77,11
DuckDuckGo,27,7
github.com,19,6
fr.search.yahoo.com,17,1
ya.ru,3,1
mx.search.yahoo.com,1,1
es.search.yahoo.com,1,1
ecosia.org,1,1
