referrer,views_total,views_unique
Google,360,96
DuckDuckGo,38,10
yandex.ru,31,12
Bing,24,10
github.com,22,6
tw.search.yahoo.com,18,1
Baidu,5,2
yandex.kz,4,1
ya.ru,3,1
yandex.by,1,1
