time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-15 00:00:00+00:00,4,4,18,5
2025-06-16 00:00:00+00:00,6,5,17,6
2025-06-17 00:00:00+00:00,5,5,28,8
2025-06-18 00:00:00+00:00,5,5,32,6
2025-06-19 00:00:00+00:00,4,4,26,7
2025-06-20 00:00:00+00:00,1,1,7,6
2025-06-21 00:00:00+00:00,3,3,15,8
2025-06-22 00:00:00+00:00,1,1,19,5
2025-06-23 00:00:00+00:00,3,3,9,6
2025-06-24 00:00:00+00:00,3,3,12,6
2025-06-25 00:00:00+00:00,4,4,45,9
2025-06-26 00:00:00+00:00,4,4,16,6
2025-06-27 00:00:00+00:00,1,1,5,3
2025-06-28 00:00:00+00:00,1,1,13,6
