referrer,views_total,views_unique
Google,278,58
Bing,50,10
yandex.ru,28,15
github.com,20,8
ya.ru,13,1
DuckDuckGo,7,2
cn.bing.com,5,1
chatgpt.com,1,1
es.search.yahoo.com,1,1
