referrer,views_total,views_unique
Google,371,42
yandex.ru,60,11
cn.bing.com,48,7
Bing,24,7
DuckDuckGo,18,4
github.com,6,2
ya.ru,5,1
fr.search.yahoo.com,1,1
de.search.yahoo.com,1,1
yandex.by,1,1
