time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,9.0,3.0,35,15
2025-02-10 00:00:00+00:00,7.0,3.0,53,10
2025-02-11 00:00:00+00:00,5.0,2.0,59,14
2025-02-12 00:00:00+00:00,4.0,2.0,39,12
2025-02-13 00:00:00+00:00,4.0,2.0,16,6
2025-02-14 00:00:00+00:00,4.0,2.0,32,9
2025-02-15 00:00:00+00:00,5.0,2.0,116,21
2025-02-16 00:00:00+00:00,5.0,2.0,51,12
2025-02-17 00:00:00+00:00,3.0,2.0,67,11
2025-02-18 00:00:00+00:00,4.0,2.0,26,10
2025-02-19 00:00:00+00:00,5.0,2.0,72,20
2025-02-20 00:00:00+00:00,4.0,2.0,57,11
2025-02-21 00:00:00+00:00,2.0,2.0,150,25
2025-02-22 00:00:00+00:00,,,50,8
