referrer,views_total,views_unique
Google,126,48
github.com,78,10
yandex.ru,18,8
youtube.com,14,5
Bing,12,6
DuckDuckGo,5,1
pejaver.com,5,1
yandex.by,4,1
claude.ai,1,1
yandex.kz,1,1
