referrer,views_total,views_unique
Google,336,72
Baidu,19,3
Bing,17,7
DuckDuckGo,11,8
cn.bing.com,10,3
pejaver.com,9,5
ya.ru,9,1
yandex.ru,6,4
github.com,2,2
yandex.com.tr,1,1
