referrer,views_total,views_unique
Google,365,100
yandex.ru,64,19
github.com,47,9
Bing,44,17
chatgpt.com,23,2
DuckDuckGo,18,8
Baidu,12,2
yandex.by,4,3
cn.bing.com,3,3
fr.search.yahoo.com,2,1
