referrer,views_total,views_unique
Google,159,47
github.com,43,3
Bing,14,6
yandex.ru,13,7
youtube.com,10,3
Yahoo,8,1
DuckDuckGo,7,5
pejaver.com,2,1
qwant.com,2,1
