referrer,views_total,views_unique
Google,345,96
yandex.ru,78,25
github.com,72,9
Bing,37,19
chatgpt.com,23,2
DuckDuckGo,20,10
yandex.by,3,2
fr.search.yahoo.com,2,1
epartners.co.nz,1,1
cn.bing.com,1,1
