referrer,views_total,views_unique
Google,72,28
youtube.com,31,4
yandex.ru,25,7
github.com,6,2
DuckDuckGo,5,3
Yahoo,3,2
epartners.co.nz,1,1
search.brave.com,1,1
ya.ru,1,1
