referrer,views_total,views_unique
Google,265,83
Bing,55,12
yandex.ru,45,14
DuckDuckGo,12,5
github.com,8,3
qwant.com,7,1
ya.ru,6,2
yandex.by,2,2
ecosia.org,2,1
cn.bing.com,2,1
