referrer,views_total,views_unique
Google,114,34
search.brave.com,30,4
DuckDuckGo,25,4
youtube.com,24,4
Bing,14,6
github.com,11,5
yandex.ru,10,7
Yahoo,6,1
chatgpt.com,2,1
yandex.by,2,1
