time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-19 00:00:00+00:00,12,7,5,4
2026-05-20 00:00:00+00:00,1,1,9,4
2026-05-21 00:00:00+00:00,36,13,9,5
2026-05-22 00:00:00+00:00,8,4,10,6
2026-05-23 00:00:00+00:00,16,7,29,8
2026-05-24 00:00:00+00:00,13,5,7,6
2026-05-25 00:00:00+00:00,23,9,11,6
2026-05-26 00:00:00+00:00,6,3,12,9
2026-05-27 00:00:00+00:00,23,9,3,2
2026-05-28 00:00:00+00:00,7,2,13,7
2026-05-29 00:00:00+00:00,16,7,4,3
2026-05-30 00:00:00+00:00,31,10,12,3
2026-05-31 00:00:00+00:00,24,10,2,2
2026-06-01 00:00:00+00:00,11,4,38,13
