time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-17 00:00:00+00:00,18,6,12,7
2026-03-18 00:00:00+00:00,18,8,18,7
2026-03-19 00:00:00+00:00,18,7,14,7
2026-03-20 00:00:00+00:00,5,2,19,8
2026-03-21 00:00:00+00:00,12,5,18,10
2026-03-22 00:00:00+00:00,16,5,18,10
2026-03-23 00:00:00+00:00,12,5,20,6
2026-03-24 00:00:00+00:00,14,6,36,10
2026-03-25 00:00:00+00:00,7,4,45,12
2026-03-26 00:00:00+00:00,10,3,46,11
2026-03-27 00:00:00+00:00,13,5,46,12
2026-03-28 00:00:00+00:00,12,12,35,14
2026-03-29 00:00:00+00:00,15,7,46,8
2026-03-30 00:00:00+00:00,20,8,15,12
