time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-07 00:00:00+00:00,17,6,5,5
2026-04-08 00:00:00+00:00,16,8,25,11
2026-04-09 00:00:00+00:00,33,11,16,3
2026-04-10 00:00:00+00:00,26,9,10,2
2026-04-11 00:00:00+00:00,55,16,6,5
2026-04-12 00:00:00+00:00,27,10,6,6
2026-04-13 00:00:00+00:00,1,1,6,5
2026-04-14 00:00:00+00:00,28,9,45,9
2026-04-15 00:00:00+00:00,53,9,37,7
2026-04-16 00:00:00+00:00,17,6,9,4
2026-04-17 00:00:00+00:00,15,7,25,5
2026-04-18 00:00:00+00:00,22,7,13,5
2026-04-19 00:00:00+00:00,35,14,28,8
2026-04-20 00:00:00+00:00,64,25,27,11
