referrer,views_total,views_unique
Google,408,104
yandex.ru,72,23
github.com,69,9
Bing,52,19
chatgpt.com,23,2
fr.search.yahoo.com,22,1
DuckDuckGo,19,9
epartners.co.nz,3,1
cn.bing.com,1,1
Baidu,1,1
