time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-08 00:00:00+00:00,1,1,36,11
2025-02-09 00:00:00+00:00,9,3,35,15
2025-02-10 00:00:00+00:00,7,3,53,10
2025-02-11 00:00:00+00:00,5,2,59,14
2025-02-12 00:00:00+00:00,4,2,39,12
2025-02-13 00:00:00+00:00,4,2,16,6
2025-02-14 00:00:00+00:00,4,2,32,9
2025-02-15 00:00:00+00:00,5,2,116,21
2025-02-16 00:00:00+00:00,5,2,51,12
2025-02-17 00:00:00+00:00,3,2,67,11
2025-02-18 00:00:00+00:00,4,2,26,10
2025-02-19 00:00:00+00:00,5,2,72,20
2025-02-20 00:00:00+00:00,4,2,57,11
2025-02-21 00:00:00+00:00,1,1,150,25
