time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-13 00:00:00+00:00,2,2,22,8
2026-01-14 00:00:00+00:00,4,4,26,7
2026-01-15 00:00:00+00:00,15,7,36,10
2026-01-16 00:00:00+00:00,19,7,69,15
2026-01-17 00:00:00+00:00,13,5,51,9
2026-01-18 00:00:00+00:00,13,5,67,14
2026-01-19 00:00:00+00:00,17,6,33,12
2026-01-20 00:00:00+00:00,11,4,18,8
2026-01-21 00:00:00+00:00,3,3,41,11
2026-01-22 00:00:00+00:00,7,4,30,15
2026-01-23 00:00:00+00:00,9,5,19,12
2026-01-24 00:00:00+00:00,15,5,16,9
2026-01-25 00:00:00+00:00,6,3,43,16
2026-01-26 00:00:00+00:00,6,3,28,10
