referrer,views_total,views_unique
Google,225,87
Bing,57,14
yandex.ru,45,13
github.com,23,4
DuckDuckGo,14,6
ya.ru,12,3
search.brave.com,2,1
cn.bing.com,2,1
epartners.co.nz,1,1
yandex.by,1,1
