referrer,views_total,views_unique
Google,247,68
Bing,181,15
yandex.ru,58,9
cn.bing.com,20,2
github.com,12,2
DuckDuckGo,9,7
epartners.co.nz,6,1
search.brave.com,2,1
Baidu,2,1
