referrer,views_total,views_unique
Google,296,64
github.com,38,5
yandex.ru,33,9
Bing,17,11
DuckDuckGo,8,5
Yahoo,8,2
search.brave.com,7,1
yandex.by,4,1
youtube.com,4,1
github-com.translate.goog,2,1
