referrer,views_total,views_unique
Google,245,58
Bing,167,16
yandex.ru,62,5
cn.bing.com,21,1
DuckDuckGo,15,8
github.com,13,3
epartners.co.nz,9,2
Baidu,2,1
search.brave.com,2,1
