time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-03 00:00:00+00:00,75,20,70,18
2025-12-04 00:00:00+00:00,2,2,24,9
2025-12-05 00:00:00+00:00,16,8,23,8
2025-12-06 00:00:00+00:00,3,3,14,9
2025-12-07 00:00:00+00:00,8,4,17,8
2025-12-08 00:00:00+00:00,7,3,12,6
2025-12-09 00:00:00+00:00,6,4,31,13
2025-12-10 00:00:00+00:00,2,2,38,10
2025-12-11 00:00:00+00:00,2,2,9,6
2025-12-12 00:00:00+00:00,7,3,20,8
2025-12-13 00:00:00+00:00,12,4,29,9
2025-12-14 00:00:00+00:00,8,4,20,6
2025-12-15 00:00:00+00:00,2,2,50,12
2025-12-16 00:00:00+00:00,3,3,23,8
