time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-22 00:00:00+00:00,5,2,51,9
2025-02-23 00:00:00+00:00,6,3,82,13
2025-02-24 00:00:00+00:00,8,5,73,22
2025-02-25 00:00:00+00:00,9,6,58,28
2025-02-26 00:00:00+00:00,3,3,86,21
2025-02-27 00:00:00+00:00,5,3,64,17
2025-02-28 00:00:00+00:00,2,2,49,18
2025-03-01 00:00:00+00:00,6,3,28,16
2025-03-02 00:00:00+00:00,6,3,33,15
2025-03-03 00:00:00+00:00,5,2,46,16
2025-03-04 00:00:00+00:00,5,2,65,18
2025-03-05 00:00:00+00:00,6,3,100,23
2025-03-06 00:00:00+00:00,4,2,45,15
2025-03-07 00:00:00+00:00,1,1,16,10
