referrer,views_total,views_unique
Google,223,57
Bing,41,7
yandex.ru,37,14
github.com,10,4
epartners.co.nz,10,3
DuckDuckGo,3,2
cn.bing.com,1,1
m.baidu.com,1,1
chatgpt.com,1,1
