referrer,views_total,views_unique
Google,302,79
Bing,74,10
yandex.ru,62,20
DuckDuckGo,20,7
github.com,17,5
fr.search.yahoo.com,15,1
ya.ru,3,1
ecosia.org,1,1
mx.search.yahoo.com,1,1
