time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-12 00:00:00+00:00,2,2,31,12
2025-09-13 00:00:00+00:00,3,3,43,9
2025-09-14 00:00:00+00:00,1,1,38,11
2025-09-15 00:00:00+00:00,2,2,29,9
2025-09-16 00:00:00+00:00,4,4,23,12
2025-09-17 00:00:00+00:00,7,5,24,10
2025-09-18 00:00:00+00:00,1,1,18,11
2025-09-19 00:00:00+00:00,6,4,43,12
2025-09-20 00:00:00+00:00,10,6,22,8
2025-09-21 00:00:00+00:00,1,1,54,10
2025-09-22 00:00:00+00:00,5,5,50,9
2025-09-23 00:00:00+00:00,4,4,23,5
2025-09-24 00:00:00+00:00,5,1,17,8
2025-09-25 00:00:00+00:00,1,1,51,11
