time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-05 00:00:00+00:00,6,6,19,9
2026-01-06 00:00:00+00:00,7,4,61,10
2026-01-07 00:00:00+00:00,9,5,33,11
2026-01-08 00:00:00+00:00,2,2,50,12
2026-01-09 00:00:00+00:00,2,2,37,10
2026-01-10 00:00:00+00:00,9,5,32,11
2026-01-11 00:00:00+00:00,2,2,33,10
2026-01-12 00:00:00+00:00,13,5,68,11
2026-01-13 00:00:00+00:00,2,2,22,8
2026-01-14 00:00:00+00:00,4,4,26,7
2026-01-15 00:00:00+00:00,15,7,36,10
2026-01-16 00:00:00+00:00,19,7,69,15
2026-01-17 00:00:00+00:00,13,5,51,9
2026-01-18 00:00:00+00:00,13,5,67,14
