referrer,views_total,views_unique
Google,217,55
Bing,61,11
yandex.ru,38,15
github.com,27,8
search.brave.com,6,2
cn.bing.com,6,2
es.search.yahoo.com,5,1
yandex.by,3,1
DuckDuckGo,2,1
ya.ru,1,1
