time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-09 00:00:00+00:00,2,2,6,6
2026-07-10 00:00:00+00:00,4,3,10,4
2026-07-11 00:00:00+00:00,7,2,34,8
2026-07-12 00:00:00+00:00,16,6,12,3
2026-07-13 00:00:00+00:00,20,6,24,6
2026-07-14 00:00:00+00:00,18,8,24,6
2026-07-15 00:00:00+00:00,15,6,38,11
2026-07-16 00:00:00+00:00,7,2,16,5
2026-07-17 00:00:00+00:00,1,1,2,1
2026-07-18 00:00:00+00:00,13,4,14,4
2026-07-19 00:00:00+00:00,1,1,29,6
2026-07-20 00:00:00+00:00,12,4,12,5
2026-07-21 00:00:00+00:00,2,2,6,4
2026-07-22 00:00:00+00:00,2,2,6,2
