time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-01 00:00:00+00:00,40,8,17,8
2026-05-02 00:00:00+00:00,30,8,11,5
2026-05-03 00:00:00+00:00,22,8,10,7
2026-05-04 00:00:00+00:00,19,6,12,7
2026-05-05 00:00:00+00:00,33,9,8,7
2026-05-06 00:00:00+00:00,17,6,10,6
2026-05-07 00:00:00+00:00,18,6,7,6
2026-05-08 00:00:00+00:00,41,13,31,10
2026-05-09 00:00:00+00:00,14,5,15,7
2026-05-10 00:00:00+00:00,28,6,42,12
2026-05-11 00:00:00+00:00,19,6,19,5
2026-05-12 00:00:00+00:00,15,4,20,11
2026-05-13 00:00:00+00:00,35,8,20,5
2026-05-14 00:00:00+00:00,16,6,9,6
