referrer,views_total,views_unique
Google,361,40
yandex.ru,89,11
Bing,50,9
cn.bing.com,37,6
DuckDuckGo,13,3
github.com,8,3
ya.ru,5,1
Baidu,2,2
de.search.yahoo.com,1,1
yandex.by,1,1
