referrer,views_total,views_unique
Google,363,72
github.com,37,5
yandex.ru,33,11
Bing,30,10
youtube.com,20,2
Yahoo,8,2
DuckDuckGo,7,4
yandex.by,4,1
qwant.com,3,1
