referrer,views_total,views_unique
Google,106,33
github.com,96,8
Bing,24,7
yandex.ru,21,9
youtube.com,15,4
DuckDuckGo,8,3
Yahoo,8,1
claude.ai,1,1
pejaver.com,1,1
yandex.kz,1,1
