referrer,views_total,views_unique
Google,143,45
github.com,96,11
Bing,25,8
yandex.ru,21,8
youtube.com,11,3
Yahoo,8,1
DuckDuckGo,6,2
claude.ai,1,1
pejaver.com,1,1
yandex.kz,1,1
