referrer,views_total,views_unique
Google,284,79
yandex.ru,23,11
github.com,23,5
Bing,20,2
DuckDuckGo,16,6
pejaver.com,5,1
youtube.com,5,1
Yahoo,3,1
ya.ru,2,2
search.brave.com,1,1
