referrer,views_total,views_unique
Google,115,45
github.com,24,6
Bing,17,5
yandex.ru,12,6
search.brave.com,10,4
DuckDuckGo,9,5
youtube.com,7,3
Yahoo,6,2
ya.ru,2,2
awesome.ecosyste.ms,1,1
