referrer,views_total,views_unique
Google,421,94
yandex.ru,43,16
Bing,43,14
github.com,30,8
yandex.by,16,3
cn.bing.com,14,4
Baidu,14,2
DuckDuckGo,8,4
ecosia.org,3,2
github-com.translate.goog,3,1
