referrer,views_total,views_unique
Google,144,45
yandex.ru,21,5
Bing,13,5
DuckDuckGo,10,5
youtube.com,10,3
github.com,5,2
qwant.com,1,1
ya.ru,1,1
yandex.by,1,1
