referrer,views_total,views_unique
Google,98,36
Bing,18,4
yandex.ru,11,5
DuckDuckGo,9,2
youtube.com,9,2
copilot.microsoft.com,8,1
github.com,6,4
Yahoo,6,3
search.brave.com,1,1
statics.teams.cdn.office.net,1,1
